timestamp,k,threshold,max_fpr,calib_recall,calib_precision,calib_fpr,test_recall,test_precision,test_fpr,test_accuracy
2025-12-30T13:21:27,20,0.7746659517288208,0.0045,0.7511516172172965,0.9920842601072877,0.004486466444197256,0.7530090643419683,0.9912303579578796,0.0049870226177233,0.8914099111516359
2025-12-30T13:24:29,21,0.7429874539375305,0.0045,0.7491208083609887,0.9921280503804776,0.004449388209121246,0.7492074892268067,0.9913161732177674,0.0049128661475713,0.8898248478551284
2025-12-30T13:26:40,22,0.779167115688324,0.0045,0.7484768933577691,0.9920561974789915,0.004486466444197256,0.7508791916390113,0.991805557827246,0.0046440489432703,0.8906942471214402
2025-12-30T13:28:36,23,0.7599886059761047,0.0045,0.7566496607063252,0.9921413262323829,0.004486466444197256,0.759349150527515,0.9925705313931468,0.0042547274749721,0.8945429292393816
2025-12-30T13:29:51,24,0.7651416063308716,0.0045,0.7608103422655902,0.9922480620155039,0.004449388209121246,0.7613799593838229,0.9925100887812752,0.0043010752688172,0.895385822430501
